Région;Ancienne région;Département;Zone d'emploi;EPCI;Nom commune;Commune;Grand secteur d'activité;Secteur NA17;Secteur NA38;Secteur NA88;APE;Code région;Code ancienne région;Code département;Code zone d'emploi;Code EPCI;Code commune;Code APE;Nombre d'établissements 2006;Effectifs salariés 2006;Nombre d'établissements 2007;Effectifs salariés 2007;Nombre d'établissements 2008;Effectifs salariés 2008;Nombre d'établissements 2009;Effectifs salariés 2009;Nombre d'établissements 2010;Effectifs salariés 2010;Nombre d'établissements 2011;Effectifs salariés 2011;Nombre d'établissements 2012;Effectifs salariés 2012;Nombre d'établissements 2013;Effectifs salariés 2013;Nombre d'établissements 2014;Effectifs salariés 2014;Nombre d'établissements 2015;Effectifs salariés 2015;Nombre d'établissements 2016;Effectifs salariés 2016;Nombre d'établissements 2017;Effectifs salariés 2017;Nombre d'établissements 2018;Effectifs salariés 2018;Nombre d'établissements 2019;Effectifs salariés 2019;Nombre d'établissements 2020;Effectifs salariés 2020;Nombre d'établissements 2021;Effectifs salariés 2021;Nombre d'établissements 2022;Effectifs salariés 2022
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Isneauville;76377 Isneauville;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9602B Soins de beauté;28;23;76;2815;200023414;76377;9602B;1;1;1;1;;;1;2;1;2;1;0;;;;;;;;;;;1;4;2;7;2;8;1;3;1;3;1;3
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4332A Travaux de menuiserie bois et PVC;28;23;76;2815;200023414;76378;4332A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4399C Travaux de maçonnerie générale et gros oeuvre de bâtiment;28;23;76;2815;200023414;76378;4399C;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;45 Commerce et réparation d'automobiles et de motocycles;4511Z Commerce de voitures et de véhicules automobiles légers;28;23;76;2815;200023414;76378;4511Z;1;1;1;3;1;4;1;3;1;3;1;4;1;6;1;2;1;2;1;3;1;3;1;1;1;1;1;1;1;1;1;1;1;1
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4673A Commerce de gros de bois et de matériaux de construction;28;23;76;2815;200023414;76378;4673A;1;1;1;2;1;4;1;2;1;4;1;4;1;5;1;7;1;6;1;5;1;5;1;6;1;4;1;5;1;6;1;5;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4729Z Autres commerces de détail alimentaires en magasin spécialisé;28;23;76;2815;200023414;76378;4729Z;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4791A Vente à distance sur catalogue général;28;23;76;2815;200023414;76378;4791A;1;3;1;2;1;1;1;1;1;2;1;1;;;;;;;;;;;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS5 Autres services marchands hors intérim;HZ Transports;HZ Transports et entreposage;53 Activités de poste et de courrier;5310Z Activ. poste dans le cadre d'une obligation de service universel;28;23;76;2815;200023414;76378;5310Z;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS4 Hôtellerie-restauration;IZ Hébergement et restauration;IZ Hébergement et restauration;56 Restauration;5610C Restauration de type rapide;28;23;76;2815;200023414;76378;5610C;;;;;;;1;0;1;0;1;0;1;2;1;0;;;;;1;0;1;2;1;1;1;1;1;2;1;3;1;1
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS5 Autres services marchands hors intérim;JZ Information et communication;JB Télécommunications;61 Télécommunications;6190Z Autres activités de télécommunication;28;23;76;2815;200023414;76378;6190Z;;;;;;;;;;;;;;;;;;;;;1;7;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;69 Activités juridiques et comptables;6910Z Activités juridiques;28;23;76;2815;200023414;76378;6910Z;1;6;1;8;1;7;1;7;1;7;1;8;1;8;1;7;1;7;1;6;1;6;1;7;1;7;1;8;1;6;1;6;1;9
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;PZ Education;85 Enseignement;8559A Formation continue d'adultes;28;23;76;2815;200023414;76378;8559A;;;;;;;;;;;;;;;;;;;;;1;1;1;3;1;7;1;11;1;0;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS5 Autres services marchands hors intérim;RU autres activités de services;RZ Arts, spectacles et activités récréatives;90 Activités créatives, artistiques et de spectacle;9001Z Arts du spectacle vivant;28;23;76;2815;200023414;76378;9001Z;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS5 Autres services marchands hors intérim;RU autres activités de services;RZ Arts, spectacles et activités récréatives;93 Activités sportives, récréatives et de loisirs;9312Z Activités de clubs de sports;28;23;76;2815;200023414;76378;9312Z;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;3;1;2;1;2;1;2;1;2;1;2;1;2;1;2;2;2;2
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Jumièges;76378 Jumièges;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9602A Coiffure;28;23;76;2815;200023414;76378;9602A;;;;;;;;;;;;;;;;;;;1;2;1;1;1;1;1;2;1;2;1;2;1;2;1;3
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Caux - Austreberthe;Limésy;76385 Limésy;GS1 Industrie;C1 Industries agro-alimentaires;CA Industries agro-alimentaires;10 Industries alimentaires;1013B Charcuterie;28;23;76;2815;247600646;76385;1013B;1;1;1;2;1;2;1;1;1;2;;;;;;;1;1;1;5;1;3;1;2;1;4;1;3;1;3;1;3;1;3
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Caux - Austreberthe;Limésy;76385 Limésy;GS1 Industrie;C1 Industries agro-alimentaires;CA Industries agro-alimentaires;10 Industries alimentaires;1071C Boulangerie et boulangerie-pâtisserie;28;23;76;2815;247600646;76385;1071C;1;4;1;5;1;5;1;3;1;5;1;2;1;2;1;2;1;3;1;5;1;5;1;2;1;4;1;4;1;4;1;4;1;3
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Caux - Austreberthe;Limésy;76385 Limésy;GS2 Construction;FZ Construction;FZ Construction;41 Construction de bâtiments;4120A Construction de maisons individuelles;28;23;76;2815;247600646;76385;4120A;1;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Caux - Austreberthe;Limésy;76385 Limésy;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4321A Travaux d'installation électrique dans tous locaux;28;23;76;2815;247600646;76385;4321A;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;1;7;1;9;1;7
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Caux - Austreberthe;Limésy;76385 Limésy;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4333Z Travaux de revêtement des sols et des murs;28;23;76;2815;247600646;76385;4333Z;1;1;;;;;1;1;1;1;;;1;1;1;1;;;1;1;1;1;1;1;1;1;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Caux - Austreberthe;Limésy;76385 Limésy;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4334Z Travaux de peinture et vitrerie;28;23;76;2815;247600646;76385;4334Z;2;5;3;3;3;4;4;10;3;7;3;11;3;10;3;10;3;13;3;12;2;10;2;9;2;9;2;7;2;6;2;6;2;6
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Caux - Austreberthe;Limésy;76385 Limésy;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4399C Travaux de maçonnerie générale et gros oeuvre de bâtiment;28;23;76;2815;247600646;76385;4399C;1;2;1;1;1;3;2;6;3;8;2;6;2;6;1;4;1;3;1;3;1;2;1;2;1;2;1;1;1;0;1;3;1;2
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Caux - Austreberthe;Limésy;76385 Limésy;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4781Z Commerce de détail alimentaire sur éventaires et marchés;28;23;76;2815;247600646;76385;4781Z;1;0;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Caux - Austreberthe;Limésy;76385 Limésy;GS4 Hôtellerie-restauration;IZ Hébergement et restauration;IZ Hébergement et restauration;56 Restauration;5610A Restauration traditionnelle;28;23;76;2815;247600646;76385;5610A;1;1;1;1;;;;;1;1;1;1;1;1;1;1;;;1;1;1;1;1;1;;;;;;;1;1;1;2
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Caux - Austreberthe;Limésy;76385 Limésy;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MC autres activités scientifiques et techniques;74 autres activités spécialisées, scientifiques et techniques;7490B Activités spécialisées, scientifiques et techniques diverses;28;23;76;2815;247600646;76385;7490B;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Caux - Austreberthe;Limésy;76385 Limésy;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;PZ Education;85 Enseignement;8520Z Enseignement primaire;28;23;76;2815;247600646;76385;8520Z;1;4;1;4;1;4;1;4;1;4;1;5;1;5;1;6;1;5;1;5;1;6;1;5;1;5;1;6;1;5;1;5;1;4
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Caux - Austreberthe;Limésy;76385 Limésy;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9602B Soins de beauté;28;23;76;2815;247600646;76385;9602B;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Caux - Austreberthe;Limésy;76385 Limésy;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9609Z Autres services personnels n.c.a.;28;23;76;2815;247600646;76385;9609Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Plateau de Caux-Doudeville-Yerville;Lindebeuf;76387 Lindebeuf;GS2 Construction;FZ Construction;FZ Construction;41 Construction de bâtiments;4120A Construction de maisons individuelles;28;23;76;2815;200069847;76387;4120A;;;;;1;1;1;2;1;4;1;3;1;2;1;3;1;4;1;4;1;3;1;2;1;2;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;CC Plateau de Caux-Doudeville-Yerville;Lindebeuf;76387 Lindebeuf;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4391B Travaux de couverture par éléments;28;23;76;2815;200069847;76387;4391B;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;La Londe;76391 La Londe;GS1 Industrie;C5 autres produits industriels;CC Bois et papier;"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie";1610A Sciage et rabotage du bois, hors imprégnation;28;23;76;2815;200023414;76391;1610A;1;7;1;6;1;6;1;6;1;6;;;;;;;;;;;;;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;La Londe;76391 La Londe;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4331Z Travaux de plâtrerie;28;23;76;2815;200023414;76391;4331Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;La Londe;76391 La Londe;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4391B Travaux de couverture par éléments;28;23;76;2815;200023414;76391;4391B;;;1;12;1;18;1;11;1;11;1;11;1;8;1;7;1;7;1;7;1;7;1;6;2;17;2;18;1;16;1;15;1;17
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;La Londe;76391 La Londe;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;45 Commerce et réparation d'automobiles et de motocycles;4511Z Commerce de voitures et de véhicules automobiles légers;28;23;76;2815;200023414;76391;4511Z;1;3;1;4;1;5;2;6;2;6;2;6;2;6;2;5;2;5;2;5;2;5;2;6;1;5;1;3;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;La Londe;76391 La Londe;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4619B Autres intermédiaires du commerce en produits divers;28;23;76;2815;200023414;76391;4619B;1;3;1;5;1;6;1;4;1;4;1;2;1;2;1;2;1;2;2;3;2;3;2;3;2;2;1;1;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;La Londe;76391 La Londe;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4722Z Comm. détail viandes & produits à base de viande (magas. spéc.);28;23;76;2815;200023414;76391;4722Z;1;0;1;0;1;0;1;0;1;0;1;2;1;2;1;2;1;2;1;1;;;1;1;1;1;1;2;1;2;1;2;1;1
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;La Londe;76391 La Londe;GS4 Hôtellerie-restauration;IZ Hébergement et restauration;IZ Hébergement et restauration;56 Restauration;5610A Restauration traditionnelle;28;23;76;2815;200023414;76391;5610A;3;20;3;14;4;16;4;14;4;17;4;21;4;22;4;22;4;20;4;18;2;14;2;14;2;29;2;30;2;16;2;18;2;28
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;La Londe;76391 La Londe;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;66 Activités auxiliaires de services financiers et d'assurance;6619A Supports juridiques de gestion de patrimoine mobilier;28;23;76;2815;200023414;76391;6619A;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;1;1;1;2;1;2
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;La Londe;76391 La Londe;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;66 Activités auxiliaires de services financiers et d'assurance;6630Z Gestion de fonds;28;23;76;2815;200023414;76391;6630Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;La Londe;76391 La Londe;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;PZ Education;85 Enseignement;8559A Formation continue d'adultes;28;23;76;2815;200023414;76391;8559A;;;;;;;;;1;2;;;;;1;1;;;;;;;;;1;1;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;La Londe;76391 La Londe;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QB Action sociale et hébergement médico-social;88 Action sociale sans hébergement;8891A Accueil de jeunes enfants;28;23;76;2815;200023414;76391;8891A;1;2;1;4;1;3;1;3;1;3;1;5;1;4;1;4;1;4;1;4;1;4;1;4;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Malaunay;76402 Malaunay;GS1 Industrie;C1 Industries agro-alimentaires;CA Industries agro-alimentaires;10 Industries alimentaires;1089Z Fabrication d'autres produits alimentaires n.c.a.;28;23;76;2815;200023414;76402;1089Z;1;46;1;58;1;86;1;81;1;96;1;104;1;118;1;144;1;160;1;172;1;176;1;201;1;207;1;201;1;204;1;211;1;195
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Malaunay;76402 Malaunay;GS2 Construction;FZ Construction;FZ Construction;41 Construction de bâtiments;4120B Construction d'autres bâtiments;28;23;76;2815;200023414;76402;4120B;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Malaunay;76402 Malaunay;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4312A Travaux de terrassement courants et travaux préparatoires;28;23;76;2815;200023414;76402;4312A;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Malaunay;76402 Malaunay;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4331Z Travaux de plâtrerie;28;23;76;2815;200023414;76402;4331Z;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Malaunay;76402 Malaunay;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4334Z Travaux de peinture et vitrerie;28;23;76;2815;200023414;76402;4334Z;1;3;1;3;1;3;1;0;1;1;;;1;1;2;3;3;7;3;5;2;5;2;5;2;3;;;1;2;1;2;1;2
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Malaunay;76402 Malaunay;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4399D Autres travaux spécialisés de construction;28;23;76;2815;200023414;76402;4399D;1;13;1;13;1;11;1;14;1;11;1;9;1;9;1;11;1;10;1;11;1;11;1;9;1;8;1;9;1;7;1;7;1;6
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Malaunay;76402 Malaunay;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;45 Commerce et réparation d'automobiles et de motocycles;4532Z Commerce de détail d'équipements automobiles;28;23;76;2815;200023414;76402;4532Z;;;;;;;;;;;;;;;;;;;;;1;2;1;2;2;5;2;4;2;4;3;7;3;8
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Malaunay;76402 Malaunay;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4649Z Commerce de gros d'autres biens domestiques;28;23;76;2815;200023414;76402;4649Z;1;6;1;7;1;6;1;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Malaunay;76402 Malaunay;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4663Z Comm de gros de machines pour l'extrac, la constr, le génie civil;28;23;76;2815;200023414;76402;4663Z;1;6;1;7;1;6;1;6;1;5;1;2;1;1;;;;;;;;;;;;;;;1;1;1;1;1;1
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Malaunay;76402 Malaunay;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4711B Commerce d'alimentation générale;28;23;76;2815;200023414;76402;4711B;;;1;3;1;3;1;2;1;3;1;2;1;3;1;4;1;3;1;2;1;3;1;3;1;3;1;2;1;2;1;3;1;2
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Malaunay;76402 Malaunay;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4711D Supermarchés;28;23;76;2815;200023414;76402;4711D;1;10;1;9;1;8;1;7;1;6;1;6;1;6;1;8;1;8;1;7;1;6;;;;;;;;;;;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Malaunay;76402 Malaunay;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4719B Autres commerces de détail en magasin non spécialisé;28;23;76;2815;200023414;76402;4719B;1;1;1;2;1;2;1;3;1;3;1;1;;;;;;;;;;;;;;;;;;;1;1;;
Normandie;Haute-Normandie;Seine-Maritime;Rouen;Métropole Rouen Normandie;Malaunay;76402 Malaunay;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4721Z Commerce de détail de fruits et légumes en magasin spécialisé;28;23;76;2815;200023414;76402;4721Z;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
